index_time,mse_mean,model,method,lags,nof_filters,epoch,calculation_time,node,mse
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Bukchoncheon,0.26816564008815
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Cheorwon,0.2583108777770802
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Daegwallyeong,0.2614728333577855
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Chuncheon,0.22822522686810592
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Baengnyeongdo,0.3670008713192921
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Bukgangneung,0.24704021168647258
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Gangneung,0.23704032085271107
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Seoul,0.2702245727704353
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Incheon,0.2617576316121
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Wonju,0.22497036385223904
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Ulleungdo,0.2544528647441328
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Suwon,0.23025757194914384
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Seosan,0.25078186508291617
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Cheongju,0.2813094294311847
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Daejeon,0.2235819835929723
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Chupungnyeong,0.21930921108200196
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Andong,0.24154177986636358
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Pohang,0.1965723548867879
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Daegu,0.1854045944951449
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Jeonju,0.2019058584024583
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Changwon,0.20344501414867283
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Gwangju,0.21544830207305696
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Busan,0.21564795650864121
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Mokpo,0.1893927035088106
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Yeouido,0.2164732496265099
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Heuksando,0.18910387011017232
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Gochang,0.23889767308280033
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Hongseong,0.2397382608938303
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Jeju,0.19148839775656565
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Gosan,0.18402191900286372
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Jinju,0.2065334125924034
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Gochang-gun,0.22961705853187794
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Yeonggwang-gun,0.23796261754924378
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Gimhae-si,0.22156207186207738
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Sunchang-gun,0.20982648608570498
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Bukchangwon,0.1873820534854184
2023-08-07 16:07:23.791952,0.22694794226741932,RecurrentGCN,classic,1,4,1,15.56965684890747,Yangsan-si,0.20554992489940133
