index_time,mse_mean,model,method,lags,nof_filters,epoch,calculation_time,node,mse
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Bukchoncheon,0.49186681047898634
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Cheorwon,0.47403422238279513
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Daegwallyeong,0.46801985824441267
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Chuncheon,0.4339529559660762
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Baengnyeongdo,0.6204104777487047
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Bukgangneung,0.46406208336772514
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Gangneung,0.4497070540989167
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Seoul,0.4836626024858842
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Incheon,0.47584592140165277
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Wonju,0.4260240407955613
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Ulleungdo,0.44414530280284736
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Suwon,0.4410548126917703
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Seosan,0.4657003172874352
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Cheongju,0.5028736389433454
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Daejeon,0.4212995395823212
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Chupungnyeong,0.4090584124227277
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Andong,0.4241103535187927
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Pohang,0.3688938839048612
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Daegu,0.36419314901889477
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Jeonju,0.38594659477428955
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Changwon,0.381845917525561
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Gwangju,0.3949365296292851
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Busan,0.40582256762171354
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Mokpo,0.3601022797182914
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Yeouido,0.4076557549209407
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Heuksando,0.351508616705293
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Gochang,0.43614271909674784
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Hongseong,0.4546886533363337
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Jeju,0.35773268124339797
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Gosan,0.3427191704724442
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Jinju,0.3852908883623818
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Gochang-gun,0.424106680209945
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Yeonggwang-gun,0.437644235656528
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Gimhae-si,0.4114813662680734
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Sunchang-gun,0.3920931310426811
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Bukchangwon,0.36192372772869535
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Yangsan-si,0.3867661787477309
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Boseong-gun,0.41333367928393355
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Gangjin-gun,0.3826286285478386
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Uiryeong-gun,0.4251152576805894
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Hamyang-gun,0.37006697772109776
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Gwangyang-si,0.41121032101890753
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Cheongsong-gun,0.43367106607641365
2023-08-07 16:11:11.072667,0.41985377769205173,RecurrentGCN,classic,1,4,1,15.51960563659668,Gyeongju-si,0.33021715791744993
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Bukchoncheon,0.17333767442532405
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Cheorwon,0.17183639728710015
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Daegwallyeong,0.17507390171489673
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Chuncheon,0.14981981935740443
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Baengnyeongdo,0.233483367757956
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Bukgangneung,0.1637617667213175
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Gangneung,0.16155348832486216
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Seoul,0.18349837206298333
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Incheon,0.17772078183378348
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Wonju,0.15042720514625288
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Ulleungdo,0.18747891345996306
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Suwon,0.15332425836184477
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Seosan,0.16648921920387982
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Cheongju,0.18299432009466862
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Daejeon,0.14302205723061118
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Chupungnyeong,0.14572931093014235
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Andong,0.17006191504026372
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Pohang,0.14389648248913067
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Daegu,0.1331710173462367
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Jeonju,0.13709607847619823
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Changwon,0.15454146595136173
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Gwangju,0.15454517508050178
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Busan,0.15477781652637834
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Mokpo,0.1415256792671179
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Yeouido,0.14980117977684762
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Heuksando,0.15508717853619106
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Gochang,0.16200683237138994
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Hongseong,0.15964543543225104
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Jeju,0.1616276549373528
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Gosan,0.1685871233211378
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Jinju,0.14951191374786324
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Gochang-gun,0.15907767149527513
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Yeonggwang-gun,0.16351678384544077
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Gimhae-si,0.16759357908354744
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Sunchang-gun,0.14096055053346243
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Bukchangwon,0.14762850703176073
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Yangsan-si,0.15503806995479288
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Boseong-gun,0.1642833434078236
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Gangjin-gun,0.14975919704228494
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Uiryeong-gun,0.16814473318759982
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Hamyang-gun,0.14226231242018833
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Gwangyang-si,0.1575720878186503
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Cheongsong-gun,0.16952672564507842
2023-08-07 16:11:26.747739,0.15965539636285944,RecurrentGCN,classic,1,6,1,15.673237085342407,Gyeongju-si,0.12404007628669794
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Bukchoncheon,0.17333767442532405
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Cheorwon,0.17183639728710015
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Daegwallyeong,0.17507390171489673
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Chuncheon,0.14981981935740443
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Baengnyeongdo,0.233483367757956
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Bukgangneung,0.1637617667213175
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Gangneung,0.16155348832486216
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Seoul,0.18349837206298333
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Incheon,0.17772078183378348
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Wonju,0.15042720514625288
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Ulleungdo,0.18747891345996306
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Suwon,0.15332425836184477
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Seosan,0.16648921920387982
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Cheongju,0.18299432009466862
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Daejeon,0.14302205723061118
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Chupungnyeong,0.14572931093014235
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Andong,0.17006191504026372
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Pohang,0.14389648248913067
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Daegu,0.1331710173462367
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Jeonju,0.13709607847619823
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Changwon,0.15454146595136173
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Gwangju,0.15454517508050178
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Busan,0.15477781652637834
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Mokpo,0.1415256792671179
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Yeouido,0.14980117977684762
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Heuksando,0.15508717853619106
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Gochang,0.16200683237138994
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Hongseong,0.15964543543225104
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Jeju,0.1616276549373528
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Gosan,0.1685871233211378
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Jinju,0.14951191374786324
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Gochang-gun,0.15907767149527513
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Yeonggwang-gun,0.16351678384544077
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Gimhae-si,0.16759357908354744
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Sunchang-gun,0.14096055053346243
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Bukchangwon,0.14762850703176073
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Yangsan-si,0.15503806995479288
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Boseong-gun,0.1642833434078236
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Gangjin-gun,0.14975919704228494
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Uiryeong-gun,0.16814473318759982
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Hamyang-gun,0.14226231242018833
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Gwangyang-si,0.1575720878186503
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Cheongsong-gun,0.16952672564507842
2023-08-07 16:11:57.687384,0.15965539636285944,RecurrentGCN,proposed,1,4,1,30.937819242477417,Gyeongju-si,0.12404007628669794
2023-08-07 16:12:29.033248,0.15965539636285944,RecurrentGCN,proposed,1,6,1,31.34403371810913,Bukchoncheon,0.17333767442532405
2023-08-07 16:12:29.033248,0.15965539636285944,RecurrentGCN,proposed,1,6,1,31.34403371810913,Cheorwon,0.17183639728710015
2023-08-07 16:12:29.033248,0.15965539636285944,RecurrentGCN,proposed,1,6,1,31.34403371810913,Daegwallyeong,0.17507390171489673
2023-08-07 16:12:29.033248,0.15965539636285944,RecurrentGCN,proposed,1,6,1,31.34403371810913,Chuncheon,0.14981981935740443
2023-08-07 16:12:29.033248,0.15965539636285944,RecurrentGCN,proposed,1,6,1,31.34403371810913,Baengnyeongdo,0.233483367757956
2023-08-07 16:12:29.033248,0.15965539636285944,RecurrentGCN,proposed,1,6,1,31.34403371810913,Bukgangneung,0.1637617667213175
2023-08-07 16:12:29.033248,0.15965539636285944,RecurrentGCN,proposed,1,6,1,31.34403371810913,Gangneung,0.16155348832486216
2023-08-07 16:12:29.033248,0.15965539636285944,RecurrentGCN,proposed,1,6,1,31.34403371810913,Seoul,0.18349837206298333
2023-08-07 16:12:29.033248,0.15965539636285944,RecurrentGCN,proposed,1,6,1,31.34403371810913,Incheon,0.17772078183378348
2023-08-07 16:12:29.033248,0.15965539636285944,RecurrentGCN,proposed,1,6,1,31.34403371810913,Wonju,0.15042720514625288
2023-08-07 16:12:29.033248,0.15965539636285944,RecurrentGCN,proposed,1,6,1,31.34403371810913,Ulleungdo,0.18747891345996306
2023-08-07 16:12:29.033248,0.15965539636285944,RecurrentGCN,proposed,1,6,1,31.34403371810913,Suwon,0.15332425836184477
2023-08-07 16:12:29.033248,0.15965539636285944,RecurrentGCN,proposed,1,6,1,31.34403371810913,Seosan,0.16648921920387982
2023-08-07 16:12:29.033248,0.15965539636285944,RecurrentGCN,proposed,1,6,1,31.34403371810913,Cheongju,0.18299432009466862
2023-08-07 16:12:29.033248,0.15965539636285944,RecurrentGCN,proposed,1,6,1,31.34403371810913,Daejeon,0.14302205723061118
2023-08-07 16:12:29.033248,0.15965539636285944,RecurrentGCN,proposed,1,6,1,31.34403371810913,Chupungnyeong,0.14572931093014235
2023-08-07 16:12:29.033248,0.15965539636285944,RecurrentGCN,proposed,1,6,1,31.34403371810913,Andong,0.17006191504026372
2023-08-07 16:12:29.033248,0.15965539636285944,RecurrentGCN,proposed,1,6,1,31.34403371810913,Pohang,0.14389648248913067
2023-08-07 16:12:29.033248,0.15965539636285944,RecurrentGCN,proposed,1,6,1,31.34403371810913,Daegu,0.1331710173462367
2023-08-07 16:12:29.033248,0.15965539636285944,RecurrentGCN,proposed,1,6,1,31.34403371810913,Jeonju,0.13709607847619823
2023-08-07 16:12:29.033248,0.15965539636285944,RecurrentGCN,proposed,1,6,1,31.34403371810913,Changwon,0.15454146595136173
2023-08-07 16:12:29.033248,0.15965539636285944,RecurrentGCN,proposed,1,6,1,31.34403371810913,Gwangju,0.15454517508050178
2023-08-07 16:12:29.033248,0.15965539636285944,RecurrentGCN,proposed,1,6,1,31.34403371810913,Busan,0.15477781652637834
